Soma,Media,Desvio Padrão,Min,Max
276.76176340868426,0.17297610213042766,6.60858740854294,-8.073384574648465,263.63674298550643
21.661154783847962,0.013538221739904977,6.52446754387519,-16.325241245381466,256.90230359627446
1.865167654369583,0.0011657297839809894,6.4445511450676545,-16.112119708632388,250.5457930719521
3.8098585164125183,0.002381161572757824,6.444550810598698,-17.343575197602462,250.54579307195218
273.39309139829237,0.17087068212393272,6.606355194150231,-7.691838064657577,263.6051103962932
276.15279737919525,0.17259549836199703,6.608574221052843,-6.457349895555605,263.7010575940198
273.57182403327676,0.17098239002079796,6.6092247251778895,-6.166513849108843,263.7249079274214
268.5451290691835,0.16784070566823966,6.621665291008944,-7.655603071588595,264.30485943154514
268.5451290691835,0.16784070566823966,6.621665291008944,-7.655603071588595,264.30485943154514
259.650848448883,0.16228178028055187,6.623406970544418,-8.62462533876872,264.4458708866054
259.650848448883,0.16228178028055187,6.623406970544418,-8.62462533876872,264.4458708866054
260.1010297694621,0.1625631436059138,6.61769767438472,-8.58023385582074,264.1688517152061
286.11301061029474,0.17882063163143422,6.867350073764167,-7.44446619735462,274.1974902838529
260.6819317080987,0.1629262073175617,6.13010901822367,-8.668403879131635,244.03765892736246
289.3456542464471,0.18084103390402945,6.944987960818429,-7.244701228079491,277.3604369396744
289.3456542464471,0.18084103390402945,6.944987960818429,-7.244701228079491,277.3604369396744
291.9331180213827,0.1824581987633642,7.017781486855936,-7.056143627772343,280.32148664043075
284.18780029935016,0.17761737518709386,6.8115108319638455,-6.936639048224631,271.9360587686074
286.20237427036744,0.17887648391897965,6.855726394556034,-6.6090683448303755,273.74974319060533
282.42713991635645,0.17651696244772277,6.763752329593396,-7.261019167874309,269.977676438843
264.80647937394315,0.16550404960871445,6.272631222377608,-9.274277842830948,249.94861512386788
286.20237427036744,0.17887648391897965,6.855726394556034,-6.6090683448303755,273.74974319060533
279.540840305037,0.17471302519064813,6.3635816712656315,-13.00058447702768,252.2414410309703
279.7189768200483,0.17482436051253017,6.4083446422484505,-12.389508718912447,254.32810336507262
279.4306186760186,0.1746441366725116,6.368977906506502,-12.928313504150248,252.49457538721154
279.27687806922313,0.17454804879326447,6.271536076208361,-14.279868472701024,247.8987436887169
279.3110131365122,0.17456938321032012,6.294260743537058,-13.94860181929424,248.96875881658556
284.0299806506161,0.17751873790663505,6.757790306752114,-7.06433017213159,269.442971567676
313.5277271898582,0.19595482949366136,6.745509075197764,-7.183784136125942,268.98286000857064
279.2621875206748,0.17453886720042175,6.753194745289357,-7.051850054205845,269.28226241543314
292.81607147272734,0.1830100446704546,6.758038955656818,-6.36158673970363,269.45941339510273
273.83118863140015,0.1711444928946251,6.742435862809588,-7.244025786407438,268.8411630134274
277.1960342092147,0.1732475213807592,6.555142129129666,-7.405847525427806,257.68616350156134
275.5004969133794,0.1721878105708621,6.566984325579614,-8.310041090001148,258.82438058213893
298.7815592255711,0.1867384745159819,6.564104975498302,-7.29352945251679,258.46592327042384
284.18780029935016,0.17761737518709386,6.8115108319638455,-6.936639048224631,271.9360587686074
26.88260626178058,0.01680162891361286,6.523431374578459,-16.733922010281574,256.96822311318624
26.88260626178058,0.01680162891361286,6.523431374578459,-16.733922010281574,256.96822311318624
249.05265771381482,0.15565791107113428,6.604346261929407,-8.53930184745581,263.6265774068171
249.05265771381482,0.15565791107113428,6.604346261929407,-8.53930184745581,263.6265774068171
241.8904497061816,0.1511815310663635,6.594288788105395,-8.775815341291755,263.1518745826138
18.747204611964435,0.011717002882477772,5.902144559996787,-15.977809479788593,231.62765465667206
19.56728836084031,0.012229555225525192,6.0503782262248995,-16.07095920990446,237.7174955485681
19.56728836084031,0.012229555225525192,6.0503782262248995,-16.07095920990446,237.7174955485681
217.497105694105,0.13593569105881562,6.907650547576756,-8.699339181998889,275.6482840875107
19.56728836084031,0.012229555225525192,6.0503782262248995,-16.07095920990446,237.7174955485681
22.422584612163874,0.01401411538260242,6.677372638484917,-15.867884559374147,263.0717266056234
19.85429911727755,0.012408936948298468,6.191859010238768,-17.044501404159575,243.51224558133396
19.85429911727755,0.012408936948298468,6.191859010238768,-17.044501404159575,243.51224558133396
20.53205831201994,0.012832536445012463,6.3313089814560515,-16.727903303462835,249.13374030600738
22.948482300116495,0.01434280143757281,6.76808030180151,-15.411600531302774,266.7464562368728
18.28661147402721,0.011429132171267007,6.288720089925181,-20.129083131446134,246.0697271065779
18.46192997704354,0.011538706235652212,6.271549343667265,-20.29791115099896,245.2785679481508
17.38462411603672,0.010865390072522949,6.1804904176931155,-21.249142780630255,241.03075633544844
18.46192997704354,0.011538706235652212,6.271549343667265,-20.29791115099896,245.2785679481508
19.617570960298835,0.012260981850186772,6.3936153034323855,-19.036055294740557,250.83665296913784
14.730936130849386,0.009206835081780867,6.681466292275888,-13.48344596467364,263.94434727126423
31.431912715957935,0.019644945447473708,6.684073358143719,-14.283624321463053,263.7204562087071
41.70391132024119,0.026064944575150743,6.682073356663769,-13.921165891780124,263.75339318631546
-1.124532672152526,-0.0007028329200953287,6.670337328185772,-14.804314819428653,262.83119963344797
215.08401539199727,0.1344275096199983,6.675326357830191,-13.645927210132173,263.6098861073993
67.02540288979135,0.041890876806119595,6.511597345307643,-14.705052084060284,253.86528990102966
16.13728718883263,0.010085804493020394,6.482356227751065,-14.474577646800533,252.17888737121922
12.459201027377276,0.007787000642110797,6.49816610875345,-15.708121388912792,253.0147851273024
45.047489287396075,0.028154680804622547,6.492134597786686,-14.62705588781943,252.18064908862002
-18.152019977108132,-0.011345012485692583,6.438042737020783,-16.75925360531017,250.31297242434653
-18.152019977108132,-0.011345012485692583,6.438042737020783,-16.75925360531017,250.31297242434653
240.60434016326394,0.15037771260203997,6.583629666455414,-8.458099983986289,262.7664668098834
240.60434016326394,0.15037771260203997,6.583629666455414,-8.458099983986289,262.7664668098834
226.43351254919952,0.1415209453432497,6.569695451493458,-8.688267689350367,262.1110650020958
1.512562826258172,0.0009453517664113575,5.976505470534537,-15.791389441322943,231.83760311558555
1.3343955053607353,0.0008339971908504595,5.830063698812308,-15.682897178825261,225.89223827086798
214.50597532394434,0.13406623457746522,6.875123944256448,-8.601778034368175,274.18223112755993
1.512562826258172,0.0009453517664113575,5.976505470534537,-15.791389441322943,231.83760311558555
214.50597532394434,0.13406623457746522,6.875123944256448,-8.601778034368175,274.18223112755993
1.6928511478050865,0.0010580319673781792,6.25411869042728,-16.44555393286593,242.9827494223744
1.54505828209353,0.0009656614263084562,6.117034369379923,-16.77042982584625,237.52377893603045
1.9688672423289617,0.001230542026455601,6.68464641176216,-15.130937099550058,260.1325594714369
1.6275419123817407,0.001017213695238588,6.187104024972109,-16.59170328243783,240.31497173094246
1.8981011028951702,0.0011863131893094813,6.595263800951163,-15.592516852804348,256.5549319749025
1.3304203732014779,0.0008315127332509237,6.381221994570926,-18.100595056744734,247.50977567876222
0.5772945891025438,0.0003608091181890899,6.1942094909124386,-20.119566569664393,239.1539546784212
0.4196233413308965,0.0002622645883318103,6.171905887363587,-20.33508776529231,238.12721419668327
0.4196233413308965,0.0002622645883318103,6.171905887363587,-20.33508776529231,238.12721419668327
0.27991462590815974,0.00017494664119259984,6.081753332762952,-21.286125273310756,233.97270740134917
20.867625434838345,0.013042265896773965,6.610297556457333,-12.583608905968552,258.26830582440397
32.20241280766345,0.020126508004789656,6.612403118885711,-15.741662824326951,258.42811118326495
